object_id,class,split,object_path
tv_stand_0043,tv,train,tv/train/tv_stand_0043.off
tv_stand_0044,tv,train,tv/train/tv_stand_0044.off
tv_stand_0045,tv,train,tv/train/tv_stand_0045.off
tv_stand_0046,tv,train,tv/train/tv_stand_0046.off
tv_stand_0047,tv,train,tv/train/tv_stand_0047.off
tv_stand_0048,tv,train,tv/train/tv_stand_0048.off
tv_stand_0049,tv,train,tv/train/tv_stand_0049.off
tv_stand_0050,tv,train,tv/train/tv_stand_0050.off
tv_stand_0051,tv,train,tv/train/tv_stand_0051.off
tv_stand_0052,tv,train,tv/train/tv_stand_0052.off
tv_stand_0053,tv,train,tv/train/tv_stand_0053.off
tv_stand_0054,tv,train,tv/train/tv_stand_0054.off
tv_stand_0055,tv,train,tv/train/tv_stand_0055.off
tv_stand_0056,tv,train,tv/train/tv_stand_0056.off
tv_stand_0057,tv,train,tv/train/tv_stand_0057.off
tv_stand_0058,tv,train,tv/train/tv_stand_0058.off
tv_stand_0059,tv,train,tv/train/tv_stand_0059.off
tv_stand_0060,tv,train,tv/train/tv_stand_0060.off
tv_stand_0061,tv,train,tv/train/tv_stand_0061.off
tv_stand_0062,tv,train,tv/train/tv_stand_0062.off
tv_stand_0063,tv,train,tv/train/tv_stand_0063.off
tv_stand_0064,tv,train,tv/train/tv_stand_0064.off
tv_stand_0065,tv,train,tv/train/tv_stand_0065.off
tv_stand_0066,tv,train,tv/train/tv_stand_0066.off
tv_stand_0067,tv,train,tv/train/tv_stand_0067.off
tv_stand_0068,tv,train,tv/train/tv_stand_0068.off
tv_stand_0069,tv,train,tv/train/tv_stand_0069.off
tv_stand_0070,tv,train,tv/train/tv_stand_0070.off
tv_stand_0071,tv,train,tv/train/tv_stand_0071.off
tv_stand_0072,tv,train,tv/train/tv_stand_0072.off
tv_stand_0073,tv,train,tv/train/tv_stand_0073.off
tv_stand_0074,tv,train,tv/train/tv_stand_0074.off
tv_stand_0075,tv,train,tv/train/tv_stand_0075.off
tv_stand_0076,tv,train,tv/train/tv_stand_0076.off
tv_stand_0077,tv,train,tv/train/tv_stand_0077.off
tv_stand_0078,tv,train,tv/train/tv_stand_0078.off
tv_stand_0079,tv,train,tv/train/tv_stand_0079.off
tv_stand_0080,tv,train,tv/train/tv_stand_0080.off
tv_stand_0081,tv,train,tv/train/tv_stand_0081.off
tv_stand_0082,tv,train,tv/train/tv_stand_0082.off
tv_stand_0083,tv,train,tv/train/tv_stand_0083.off
tv_stand_0084,tv,train,tv/train/tv_stand_0084.off
tv_stand_0085,tv,train,tv/train/tv_stand_0085.off
tv_stand_0086,tv,train,tv/train/tv_stand_0086.off
tv_stand_0087,tv,train,tv/train/tv_stand_0087.off
tv_stand_0088,tv,train,tv/train/tv_stand_0088.off
tv_stand_0089,tv,train,tv/train/tv_stand_0089.off
tv_stand_0090,tv,train,tv/train/tv_stand_0090.off
tv_stand_0091,tv,train,tv/train/tv_stand_0091.off
tv_stand_0092,tv,train,tv/train/tv_stand_0092.off
tv_stand_0093,tv,train,tv/train/tv_stand_0093.off
tv_stand_0094,tv,train,tv/train/tv_stand_0094.off
tv_stand_0095,tv,train,tv/train/tv_stand_0095.off
tv_stand_0096,tv,train,tv/train/tv_stand_0096.off
tv_stand_0097,tv,train,tv/train/tv_stand_0097.off
tv_stand_0098,tv,train,tv/train/tv_stand_0098.off
tv_stand_0099,tv,train,tv/train/tv_stand_0099.off
tv_stand_0100,tv,train,tv/train/tv_stand_0100.off
tv_stand_0101,tv,train,tv/train/tv_stand_0101.off
tv_stand_0102,tv,train,tv/train/tv_stand_0102.off
tv_stand_0103,tv,train,tv/train/tv_stand_0103.off
tv_stand_0104,tv,train,tv/train/tv_stand_0104.off
tv_stand_0105,tv,train,tv/train/tv_stand_0105.off
tv_stand_0106,tv,train,tv/train/tv_stand_0106.off
tv_stand_0107,tv,train,tv/train/tv_stand_0107.off
tv_stand_0108,tv,train,tv/train/tv_stand_0108.off
tv_stand_0109,tv,train,tv/train/tv_stand_0109.off
tv_stand_0110,tv,train,tv/train/tv_stand_0110.off
tv_stand_0111,tv,train,tv/train/tv_stand_0111.off
tv_stand_0112,tv,train,tv/train/tv_stand_0112.off
tv_stand_0113,tv,train,tv/train/tv_stand_0113.off
tv_stand_0114,tv,train,tv/train/tv_stand_0114.off
tv_stand_0115,tv,train,tv/train/tv_stand_0115.off
tv_stand_0116,tv,train,tv/train/tv_stand_0116.off
tv_stand_0117,tv,train,tv/train/tv_stand_0117.off
tv_stand_0118,tv,train,tv/train/tv_stand_0118.off
tv_stand_0119,tv,train,tv/train/tv_stand_0119.off
tv_stand_0120,tv,train,tv/train/tv_stand_0120.off
tv_stand_0121,tv,train,tv/train/tv_stand_0121.off
tv_stand_0122,tv,train,tv/train/tv_stand_0122.off
tv_stand_0123,tv,train,tv/train/tv_stand_0123.off
tv_stand_0124,tv,train,tv/train/tv_stand_0124.off
tv_stand_0125,tv,train,tv/train/tv_stand_0125.off
tv_stand_0126,tv,train,tv/train/tv_stand_0126.off
tv_stand_0127,tv,train,tv/train/tv_stand_0127.off
tv_stand_0128,tv,train,tv/train/tv_stand_0128.off
tv_stand_0129,tv,train,tv/train/tv_stand_0129.off
tv_stand_0130,tv,train,tv/train/tv_stand_0130.off
tv_stand_0131,tv,train,tv/train/tv_stand_0131.off
tv_stand_0132,tv,train,tv/train/tv_stand_0132.off
tv_stand_0133,tv,train,tv/train/tv_stand_0133.off
tv_stand_0134,tv,train,tv/train/tv_stand_0134.off
tv_stand_0135,tv,train,tv/train/tv_stand_0135.off
tv_stand_0136,tv,train,tv/train/tv_stand_0136.off
tv_stand_0137,tv,train,tv/train/tv_stand_0137.off
tv_stand_0138,tv,train,tv/train/tv_stand_0138.off
tv_stand_0139,tv,train,tv/train/tv_stand_0139.off
tv_stand_0140,tv,train,tv/train/tv_stand_0140.off
tv_stand_0141,tv,train,tv/train/tv_stand_0141.off
tv_stand_0142,tv,train,tv/train/tv_stand_0142.off
tv_stand_0143,tv,train,tv/train/tv_stand_0143.off
tv_stand_0144,tv,train,tv/train/tv_stand_0144.off
tv_stand_0145,tv,train,tv/train/tv_stand_0145.off
tv_stand_0146,tv,train,tv/train/tv_stand_0146.off
tv_stand_0147,tv,train,tv/train/tv_stand_0147.off
tv_stand_0148,tv,train,tv/train/tv_stand_0148.off
tv_stand_0149,tv,train,tv/train/tv_stand_0149.off
tv_stand_0150,tv,train,tv/train/tv_stand_0150.off
tv_stand_0151,tv,train,tv/train/tv_stand_0151.off
tv_stand_0152,tv,train,tv/train/tv_stand_0152.off
tv_stand_0153,tv,train,tv/train/tv_stand_0153.off
tv_stand_0154,tv,train,tv/train/tv_stand_0154.off
tv_stand_0155,tv,train,tv/train/tv_stand_0155.off
tv_stand_0156,tv,train,tv/train/tv_stand_0156.off
tv_stand_0157,tv,train,tv/train/tv_stand_0157.off
tv_stand_0158,tv,train,tv/train/tv_stand_0158.off
tv_stand_0159,tv,train,tv/train/tv_stand_0159.off
tv_stand_0160,tv,train,tv/train/tv_stand_0160.off
tv_stand_0161,tv,train,tv/train/tv_stand_0161.off
tv_stand_0162,tv,train,tv/train/tv_stand_0162.off
tv_stand_0163,tv,train,tv/train/tv_stand_0163.off
tv_stand_0164,tv,train,tv/train/tv_stand_0164.off
tv_stand_0165,tv,train,tv/train/tv_stand_0165.off
tv_stand_0166,tv,train,tv/train/tv_stand_0166.off
tv_stand_0167,tv,train,tv/train/tv_stand_0167.off
tv_stand_0168,tv,train,tv/train/tv_stand_0168.off
tv_stand_0169,tv,train,tv/train/tv_stand_0169.off
tv_stand_0170,tv,train,tv/train/tv_stand_0170.off
tv_stand_0171,tv,train,tv/train/tv_stand_0171.off
tv_stand_0172,tv,train,tv/train/tv_stand_0172.off
tv_stand_0173,tv,train,tv/train/tv_stand_0173.off
tv_stand_0174,tv,train,tv/train/tv_stand_0174.off
tv_stand_0175,tv,train,tv/train/tv_stand_0175.off
tv_stand_0176,tv,train,tv/train/tv_stand_0176.off
tv_stand_0177,tv,train,tv/train/tv_stand_0177.off
tv_stand_0178,tv,train,tv/train/tv_stand_0178.off
tv_stand_0179,tv,train,tv/train/tv_stand_0179.off
tv_stand_0180,tv,train,tv/train/tv_stand_0180.off
tv_stand_0181,tv,train,tv/train/tv_stand_0181.off
tv_stand_0182,tv,train,tv/train/tv_stand_0182.off
tv_stand_0183,tv,train,tv/train/tv_stand_0183.off
tv_stand_0184,tv,train,tv/train/tv_stand_0184.off
tv_stand_0185,tv,train,tv/train/tv_stand_0185.off
tv_stand_0186,tv,train,tv/train/tv_stand_0186.off
tv_stand_0187,tv,train,tv/train/tv_stand_0187.off
tv_stand_0188,tv,train,tv/train/tv_stand_0188.off
tv_stand_0189,tv,train,tv/train/tv_stand_0189.off
tv_stand_0190,tv,train,tv/train/tv_stand_0190.off
tv_stand_0191,tv,train,tv/train/tv_stand_0191.off
tv_stand_0192,tv,train,tv/train/tv_stand_0192.off
tv_stand_0193,tv,train,tv/train/tv_stand_0193.off
tv_stand_0194,tv,train,tv/train/tv_stand_0194.off
tv_stand_0195,tv,train,tv/train/tv_stand_0195.off
tv_stand_0196,tv,train,tv/train/tv_stand_0196.off
tv_stand_0197,tv,train,tv/train/tv_stand_0197.off
tv_stand_0198,tv,train,tv/train/tv_stand_0198.off
tv_stand_0199,tv,train,tv/train/tv_stand_0199.off
tv_stand_0200,tv,train,tv/train/tv_stand_0200.off
tv_stand_0201,tv,train,tv/train/tv_stand_0201.off
tv_stand_0202,tv,train,tv/train/tv_stand_0202.off
tv_stand_0203,tv,train,tv/train/tv_stand_0203.off
tv_stand_0204,tv,train,tv/train/tv_stand_0204.off
tv_stand_0205,tv,train,tv/train/tv_stand_0205.off
tv_stand_0206,tv,train,tv/train/tv_stand_0206.off
tv_stand_0207,tv,train,tv/train/tv_stand_0207.off
tv_stand_0208,tv,train,tv/train/tv_stand_0208.off
tv_stand_0209,tv,train,tv/train/tv_stand_0209.off
tv_stand_0210,tv,train,tv/train/tv_stand_0210.off
tv_stand_0211,tv,train,tv/train/tv_stand_0211.off
tv_stand_0212,tv,train,tv/train/tv_stand_0212.off
tv_stand_0213,tv,train,tv/train/tv_stand_0213.off
tv_stand_0214,tv,train,tv/train/tv_stand_0214.off
tv_stand_0215,tv,train,tv/train/tv_stand_0215.off
tv_stand_0216,tv,train,tv/train/tv_stand_0216.off
tv_stand_0217,tv,train,tv/train/tv_stand_0217.off
tv_stand_0218,tv,train,tv/train/tv_stand_0218.off
tv_stand_0219,tv,train,tv/train/tv_stand_0219.off
tv_stand_0220,tv,train,tv/train/tv_stand_0220.off
tv_stand_0221,tv,train,tv/train/tv_stand_0221.off
tv_stand_0222,tv,train,tv/train/tv_stand_0222.off
tv_stand_0223,tv,train,tv/train/tv_stand_0223.off
tv_stand_0224,tv,train,tv/train/tv_stand_0224.off
tv_stand_0225,tv,train,tv/train/tv_stand_0225.off
tv_stand_0226,tv,train,tv/train/tv_stand_0226.off
tv_stand_0227,tv,train,tv/train/tv_stand_0227.off
tv_stand_0228,tv,train,tv/train/tv_stand_0228.off
tv_stand_0229,tv,train,tv/train/tv_stand_0229.off
tv_stand_0230,tv,train,tv/train/tv_stand_0230.off
tv_stand_0231,tv,train,tv/train/tv_stand_0231.off
tv_stand_0232,tv,train,tv/train/tv_stand_0232.off
tv_stand_0233,tv,train,tv/train/tv_stand_0233.off
tv_stand_0234,tv,train,tv/train/tv_stand_0234.off
tv_stand_0235,tv,train,tv/train/tv_stand_0235.off
tv_stand_0236,tv,train,tv/train/tv_stand_0236.off
tv_stand_0237,tv,train,tv/train/tv_stand_0237.off
tv_stand_0238,tv,train,tv/train/tv_stand_0238.off
tv_stand_0239,tv,train,tv/train/tv_stand_0239.off
tv_stand_0240,tv,train,tv/train/tv_stand_0240.off
tv_stand_0241,tv,train,tv/train/tv_stand_0241.off
tv_stand_0242,tv,train,tv/train/tv_stand_0242.off
tv_stand_0243,tv,train,tv/train/tv_stand_0243.off
tv_stand_0244,tv,train,tv/train/tv_stand_0244.off
tv_stand_0245,tv,train,tv/train/tv_stand_0245.off
tv_stand_0246,tv,train,tv/train/tv_stand_0246.off
tv_stand_0247,tv,train,tv/train/tv_stand_0247.off
tv_stand_0248,tv,train,tv/train/tv_stand_0248.off
tv_stand_0249,tv,train,tv/train/tv_stand_0249.off
tv_stand_0250,tv,train,tv/train/tv_stand_0250.off
tv_stand_0251,tv,train,tv/train/tv_stand_0251.off
tv_stand_0252,tv,train,tv/train/tv_stand_0252.off
tv_stand_0253,tv,train,tv/train/tv_stand_0253.off
tv_stand_0254,tv,train,tv/train/tv_stand_0254.off
tv_stand_0255,tv,train,tv/train/tv_stand_0255.off
tv_stand_0256,tv,train,tv/train/tv_stand_0256.off
tv_stand_0257,tv,train,tv/train/tv_stand_0257.off
tv_stand_0258,tv,train,tv/train/tv_stand_0258.off
tv_stand_0259,tv,train,tv/train/tv_stand_0259.off
tv_stand_0260,tv,train,tv/train/tv_stand_0260.off
tv_stand_0261,tv,train,tv/train/tv_stand_0261.off
tv_stand_0262,tv,train,tv/train/tv_stand_0262.off
tv_stand_0263,tv,train,tv/train/tv_stand_0263.off
tv_stand_0264,tv,train,tv/train/tv_stand_0264.off
tv_stand_0265,tv,train,tv/train/tv_stand_0265.off
tv_stand_0266,tv,train,tv/train/tv_stand_0266.off
tv_stand_0267,tv,train,tv/train/tv_stand_0267.off
vase_0476,vase,test,vase/test/vase_0476.off
vase_0477,vase,test,vase/test/vase_0477.off
vase_0478,vase,test,vase/test/vase_0478.off
vase_0479,vase,test,vase/test/vase_0479.off
vase_0480,vase,test,vase/test/vase_0480.off
vase_0481,vase,test,vase/test/vase_0481.off
vase_0482,vase,test,vase/test/vase_0482.off
vase_0483,vase,test,vase/test/vase_0483.off
vase_0484,vase,test,vase/test/vase_0484.off
vase_0485,vase,test,vase/test/vase_0485.off
vase_0486,vase,test,vase/test/vase_0486.off
vase_0487,vase,test,vase/test/vase_0487.off
vase_0488,vase,test,vase/test/vase_0488.off
vase_0489,vase,test,vase/test/vase_0489.off
vase_0490,vase,test,vase/test/vase_0490.off
vase_0491,vase,test,vase/test/vase_0491.off
vase_0492,vase,test,vase/test/vase_0492.off
vase_0493,vase,test,vase/test/vase_0493.off
vase_0494,vase,test,vase/test/vase_0494.off
vase_0495,vase,test,vase/test/vase_0495.off
vase_0496,vase,test,vase/test/vase_0496.off
vase_0497,vase,test,vase/test/vase_0497.off
vase_0498,vase,test,vase/test/vase_0498.off
vase_0499,vase,test,vase/test/vase_0499.off
vase_0500,vase,test,vase/test/vase_0500.off
vase_0501,vase,test,vase/test/vase_0501.off
vase_0502,vase,test,vase/test/vase_0502.off
vase_0503,vase,test,vase/test/vase_0503.off
vase_0504,vase,test,vase/test/vase_0504.off
vase_0505,vase,test,vase/test/vase_0505.off
vase_0506,vase,test,vase/test/vase_0506.off
vase_0507,vase,test,vase/test/vase_0507.off
vase_0508,vase,test,vase/test/vase_0508.off
vase_0509,vase,test,vase/test/vase_0509.off
vase_0510,vase,test,vase/test/vase_0510.off
vase_0511,vase,test,vase/test/vase_0511.off
vase_0512,vase,test,vase/test/vase_0512.off
vase_0513,vase,test,vase/test/vase_0513.off
vase_0514,vase,test,vase/test/vase_0514.off
vase_0515,vase,test,vase/test/vase_0515.off
vase_0516,vase,test,vase/test/vase_0516.off
vase_0517,vase,test,vase/test/vase_0517.off
vase_0518,vase,test,vase/test/vase_0518.off
vase_0519,vase,test,vase/test/vase_0519.off
vase_0520,vase,test,vase/test/vase_0520.off
vase_0521,vase,test,vase/test/vase_0521.off
vase_0522,vase,test,vase/test/vase_0522.off
vase_0523,vase,test,vase/test/vase_0523.off
vase_0524,vase,test,vase/test/vase_0524.off
vase_0525,vase,test,vase/test/vase_0525.off
vase_0526,vase,test,vase/test/vase_0526.off
vase_0527,vase,test,vase/test/vase_0527.off
vase_0528,vase,test,vase/test/vase_0528.off
vase_0529,vase,test,vase/test/vase_0529.off
vase_0530,vase,test,vase/test/vase_0530.off
vase_0531,vase,test,vase/test/vase_0531.off
vase_0532,vase,test,vase/test/vase_0532.off
vase_0533,vase,test,vase/test/vase_0533.off
vase_0534,vase,test,vase/test/vase_0534.off
vase_0535,vase,test,vase/test/vase_0535.off
vase_0536,vase,test,vase/test/vase_0536.off
vase_0537,vase,test,vase/test/vase_0537.off
vase_0538,vase,test,vase/test/vase_0538.off
vase_0539,vase,test,vase/test/vase_0539.off
vase_0540,vase,test,vase/test/vase_0540.off
vase_0541,vase,test,vase/test/vase_0541.off
vase_0542,vase,test,vase/test/vase_0542.off
vase_0543,vase,test,vase/test/vase_0543.off
vase_0544,vase,test,vase/test/vase_0544.off
vase_0545,vase,test,vase/test/vase_0545.off
vase_0546,vase,test,vase/test/vase_0546.off
vase_0547,vase,test,vase/test/vase_0547.off
vase_0548,vase,test,vase/test/vase_0548.off
vase_0549,vase,test,vase/test/vase_0549.off
vase_0550,vase,test,vase/test/vase_0550.off
vase_0551,vase,test,vase/test/vase_0551.off
vase_0552,vase,test,vase/test/vase_0552.off
vase_0553,vase,test,vase/test/vase_0553.off
vase_0554,vase,test,vase/test/vase_0554.off
vase_0555,vase,test,vase/test/vase_0555.off
vase_0556,vase,test,vase/test/vase_0556.off
vase_0557,vase,test,vase/test/vase_0557.off
vase_0558,vase,test,vase/test/vase_0558.off
vase_0559,vase,test,vase/test/vase_0559.off
vase_0560,vase,test,vase/test/vase_0560.off
vase_0561,vase,test,vase/test/vase_0561.off
vase_0562,vase,test,vase/test/vase_0562.off
vase_0563,vase,test,vase/test/vase_0563.off
vase_0564,vase,test,vase/test/vase_0564.off
vase_0565,vase,test,vase/test/vase_0565.off
vase_0566,vase,test,vase/test/vase_0566.off
vase_0567,vase,test,vase/test/vase_0567.off
vase_0568,vase,test,vase/test/vase_0568.off
vase_0569,vase,test,vase/test/vase_0569.off
vase_0570,vase,test,vase/test/vase_0570.off
vase_0571,vase,test,vase/test/vase_0571.off
vase_0572,vase,test,vase/test/vase_0572.off
vase_0573,vase,test,vase/test/vase_0573.off
vase_0574,vase,test,vase/test/vase_0574.off
vase_0575,vase,test,vase/test/vase_0575.off
vase_0001,vase,train,vase/train/vase_0001.off
vase_0002,vase,train,vase/train/vase_0002.off
vase_0003,vase,train,vase/train/vase_0003.off
vase_0004,vase,train,vase/train/vase_0004.off
vase_0005,vase,train,vase/train/vase_0005.off
vase_0006,vase,train,vase/train/vase_0006.off
vase_0007,vase,train,vase/train/vase_0007.off
vase_0008,vase,train,vase/train/vase_0008.off
vase_0009,vase,train,vase/train/vase_0009.off
vase_0010,vase,train,vase/train/vase_0010.off
vase_0011,vase,train,vase/train/vase_0011.off
vase_0012,vase,train,vase/train/vase_0012.off
vase_0013,vase,train,vase/train/vase_0013.off
vase_0014,vase,train,vase/train/vase_0014.off
vase_0015,vase,train,vase/train/vase_0015.off
vase_0016,vase,train,vase/train/vase_0016.off
vase_0017,vase,train,vase/train/vase_0017.off
vase_0018,vase,train,vase/train/vase_0018.off
vase_0019,vase,train,vase/train/vase_0019.off
vase_0020,vase,train,vase/train/vase_0020.off
vase_0021,vase,train,vase/train/vase_0021.off
vase_0022,vase,train,vase/train/vase_0022.off
vase_0023,vase,train,vase/train/vase_0023.off
vase_0024,vase,train,vase/train/vase_0024.off
vase_0025,vase,train,vase/train/vase_0025.off
vase_0026,vase,train,vase/train/vase_0026.off
vase_0027,vase,train,vase/train/vase_0027.off
vase_0028,vase,train,vase/train/vase_0028.off
vase_0029,vase,train,vase/train/vase_0029.off
vase_0030,vase,train,vase/train/vase_0030.off
vase_0031,vase,train,vase/train/vase_0031.off
vase_0032,vase,train,vase/train/vase_0032.off
vase_0033,vase,train,vase/train/vase_0033.off
vase_0034,vase,train,vase/train/vase_0034.off
vase_0035,vase,train,vase/train/vase_0035.off
vase_0036,vase,train,vase/train/vase_0036.off
vase_0037,vase,train,vase/train/vase_0037.off
vase_0038,vase,train,vase/train/vase_0038.off
vase_0039,vase,train,vase/train/vase_0039.off
vase_0040,vase,train,vase/train/vase_0040.off
vase_0041,vase,train,vase/train/vase_0041.off
vase_0042,vase,train,vase/train/vase_0042.off
vase_0043,vase,train,vase/train/vase_0043.off
vase_0044,vase,train,vase/train/vase_0044.off
vase_0045,vase,train,vase/train/vase_0045.off
vase_0046,vase,train,vase/train/vase_0046.off
vase_0047,vase,train,vase/train/vase_0047.off
vase_0048,vase,train,vase/train/vase_0048.off
vase_0049,vase,train,vase/train/vase_0049.off
vase_0050,vase,train,vase/train/vase_0050.off
vase_0051,vase,train,vase/train/vase_0051.off
vase_0052,vase,train,vase/train/vase_0052.off
vase_0053,vase,train,vase/train/vase_0053.off
vase_0054,vase,train,vase/train/vase_0054.off
vase_0055,vase,train,vase/train/vase_0055.off
vase_0056,vase,train,vase/train/vase_0056.off
vase_0057,vase,train,vase/train/vase_0057.off
vase_0058,vase,train,vase/train/vase_0058.off
vase_0059,vase,train,vase/train/vase_0059.off
vase_0060,vase,train,vase/train/vase_0060.off
vase_0061,vase,train,vase/train/vase_0061.off
vase_0062,vase,train,vase/train/vase_0062.off
